GPS Time,Device Time,Longitude,Latitude,GPS Speed (Meters/second),Horizontal Dilution of Precision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),Timing Advance(°),Fuel Remaining (Calculated from vehicle profile)(%),Engine Load(%),Engine Load(Absolute)(%),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Distance to empty (Estimated)(km),Fuel used (trip)(l),Turbo Pressure Control(psi),Actual engine % torque(%),Drivers demand engine % torque(%),Engine reference torque(Nm),Fuel cost (trip)(cost),CO₂ in g/km (Instantaneous)(g/km),CO₂ in g/km (Average)(g/km),GPS vs OBD Speed difference(km/h),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Distance travelled with MIL/CEL lit(km),Distance travelled since codes cleared(km),Volumetric Efficiency (Calculated)(%),EGR Commanded(%),EGR Error(%),Fuel Rate (direct from ECU)(L/m),Fuel flow rate/minute(cc/min),Fuel flow rate/hour(l/hr),Engine RPM(rpm),GPS Accuracy(m),GPS Altitude(m),GPS Latitude(°),GPS Longitude(°),GPS Bearing(°),GPS Satellites,Fuel Level (From Engine ECU)(%),NOx Post SCR(ppm),NOx Pre SCR(ppm),O2 Sensor1 Equivalence Ratio,O2 Sensor1 Equivalence Ratio(alternate),O2 Sensor2 Equivalence Ratio,O2 Sensor3 Equivalence Ratio,O2 Sensor4 Equivalence Ratio,O2 Sensor5 Equivalence Ratio,O2 Sensor6 Equivalence Ratio,O2 Sensor7 Equivalence Ratio,O2 Sensor8 Equivalence Ratio,O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),O2 Volts Bank 1 sensor 3(V),O2 Volts Bank 1 sensor 4(V),O2 Volts Bank 2 sensor 1(V),O2 Volts Bank 2 sensor 2(V),Percentage of Idle driving(%),Percentage of Highway driving(%),Percentage of City driving(%),Throttle Position(Manifold)(%),Absolute Throttle Position B(%),Relative Throttle Position(%),Relative Accelerator Pedal Position(%),Fuel pressure(psi),Intake Manifold Pressure(psi),Fuel Rail Pressure(psi),Exhaust Pressure(psi),Turbo Boost & Vacuum Gauge,Driver
Thu Oct 03 23:00:05 GMT+02:00 2019,03-ott-2019 23:00:05.234,14.23827598,41.59514029,12.35,11.792,513.6340942382811,68.3,2.66601562,8.00445557,4.73258972,-0.01488723,-8.97955513,60,-,28.379879,16.51617813,3.52355003,6.05454397,13.46837521,7.4246459,-,-,-,93.1978302,226.36724854,2.75600052,0.67702681,280.29016113,1639,11.79199982,513.63409424,41.59513855,14.23827553,68.30000305,14,32.05340958,0,67.94658661,-,-,17.64705849,16.86274529,-,-,7.45098066,13,41.39500046,133,170,92.36299896,44.45999908,43,21.01449203,32.22222137,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:07 GMT+02:00 2019,03-ott-2019 23:00:06.722,14.238563599999999,41.59522667,12.57,10.72,512.8499145507811,66.6,1.82086182,8.4473877,5.27128601,0.01884062,-8.98265553,49.80392075,-,25.54336357,16.51705933,3.91482973,6.0542202000000005,13.64859962,7.32660675,-,-,-,103.54718018,223.37164307,0.81200027,0.69512266,280.30825806,1636.5,10.72000027,512.84991455,41.59522629,14.23856354,66.59999847,14,31.69958115,0,68.30042267,-,-,17.25490189,16.86274529,-,-,7.05882359,13,41.39500046,135,171,93.85600281,45.2519989,43,21.32857132,32.45652008,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:08 GMT+02:00 2019,03-ott-2019 23:00:08.091,14.238667900000001,41.59524395,11.63,11.792,512.52294921875,65.7,2.25660706,8.10021973,5.18748474,-0.00572686,-8.98484802,61.17647171,-,31.59104156,16.51853371,3.16538858,6.05368042,13.91245842,7.18765259,-,-,-,83.72446442,220.04670715,2.2519989,0.71148658,280.32461548,1636,11.79199982,512.52294922,41.59524536,14.23866749,65.69999695,14,31.38193512,0,68.61806488,-,-,18.4313736,18.03921509,-,-,8.23529434,13,41.39500046,136,173,95.22499847,41.86800003,43,21.63380241,32.68085098,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:10 GMT+02:00 2019,03-ott-2019 23:00:09.608,14.2389367,41.59531971,12.19,10.72,513.6525268554689,63.4,2.33561707,8.2702179,4.88581848,-0.01167269,-8.98753452,70.19608307,-,24.20136833,16.5192852,4.13191175,6.05340528,14.06157303,7.1114316,-,-,-,109.28898621,217.47094727,0.34000015,0.72959435,280.3427124,1646,10.72000027,513.65252686,41.59531784,14.23893642,63.40000153,14,31.03730392,0,68.96269989,-,-,18.03921509,17.64705849,-,-,8.23529434,13,41.39500046,138,174,96.74199677,43.88399887,43,21.93055534,32.89583206,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:13 GMT+02:00 2019,03-ott-2019 23:00:12.849,14.2393351,41.59540139,12.1,10.72,514.5877685546875,65.5,2.85995483,8.04275513,4.77807617,0.01618606,-8.99172115,60,-,20.56151772,16.51968002,4.86335278,6.05326033,14.15442944,7.06477928,-,-,-,128.63560486,215.45196533,0.06399918,0.75708395,280.37020874,1657.5,10.72000027,514.58776855,41.59540176,14.23933506,65.5,14,30.32772446,0,69.67227936,-,-,17.25490189,16.07843208,-,-,7.84313726,13,41.39500046,141,178,99.97399902,43.56000137,44,22.23287582,33.12244797,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:14 GMT+02:00 2019,03-ott-2019 23:00:14.351,14.23947056,41.59545285,12.14,10.72,514.4840698242189,65.5,3.00120544,7.76742554,4.75653076,0.00857733,-8.99719524,44.70588303,-,26.39250565,16.52064323,3.78887558,6.05290699,14.32679749,6.9797821,-,-,-,100.21569061,212.89115906,0.70399857,0.78690565,280.40002441,1651,10.72000027,514.48406982,41.59545135,14.23947048,65.5,15,30.00678825,0,69.99320984,-,-,18.03921509,17.64705849,-,-,6.66666698,13,41.39500046,142,179,101.48600006,43.70399857,43,22.51351357,33.31999969,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:16 GMT+02:00 2019,03-ott-2019 23:00:15.716,14.23969278,41.59554883,11.14,10.72,513.5917358398439,64.5,2.5032196,7.93980408,4.20347595,-0.02049083,-8.99951649,73.33333588,-,34.01072693,16.52235222,2.94018769,6.0522809,14.60018539,6.84908581,-,-,-,77.76791382,209.95368958,2.7519989,0.80324566,280.41638184,1639,10.72000027,513.59173584,41.59555054,14.23969269,64.5,15,29.72304153,0,70.27696228,-,-,18.8235302,18.4313736,-,-,8.62745094,13,41.39500046,144,180,102.84999847,40.10400009,43,22.78666687,33.50980377,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:17 GMT+02:00 2019,03-ott-2019 23:00:17.014,14.23982413,41.59560555,11.86,10.72,513.7733764648439,64.2,2.63728333,7.4801178,4.17234802,-0.00063349,-9.00293827,76.86274719,-,19.04405022,16.52260017,5.25087452,6.05219078,14.66105938,6.82064724,-,-,-,138.88552856,208.44160461,3.89599991,0.8197273,280.43286133,1655,10.72000027,513.77337646,41.59560394,14.239824300000002,64.19999695,14,29.45816422,0,70.5418396,-,-,18.8235302,18.4313736,-,-,8.62745094,13,41.39500046,145,182,104.14700317,42.69599915,44,23.06579018,33.71154022,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:18 GMT+02:00 2019,03-ott-2019 23:00:18.122,14.23995701,41.59563488,12.13,10.72,514.9046630859375,65.2,2.63967896,7.78179932,4.68470764,-0.05698546,-9.00634766,75.29412079,-,18.34459686,16.52277756,5.45108271,6.05212545,14.71083736,6.79756832,-,-,-,144.18104553,207.10284424,0.33200073,0.83465064,280.44778442,1682.5,10.72000027,514.90466309,41.59563446,14.23995686,65.19999695,14,29.2355957,0,70.7644043,-,-,18.8235302,18.4313736,-,-,8.62745094,13,41.39500046,146,183,105.25499725,43.66799927,44,23.33766174,33.90565872,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:20 GMT+02:00 2019,03-ott-2019 23:00:19.434,14.24023275,41.59572006,12.12,10.72,516.66748046875,66.2,2.15365601,7.25027466,5.12045288,-0.04994392,-9.00933838,60,-,18.6617775,16.52298546,5.35843468,6.05204868,14.76351643,6.77331305,-,-,-,141.73049927,205.76872253,0.82799911,0.84923673,280.46237183,1700,10.72000027,516.66748047,41.59571838,14.24023247,66.19999695,14,28.97596741,0,71.02403259,-,-,18.4313736,17.64705849,-,-,8.23529434,13,41.39500046,147,184,106.56900024,43.63199997,45,23.61538506,34.11111069,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:23 GMT+02:00 2019,03-ott-2019 23:00:22.571,14.24062427,41.59583881,11.97,11.792,518.2005615234375,65.7,2.54151917,7.72912598,4.71583557,-0.01048374,-9.01199245,14.11764717,-,25.12003708,16.5238266,3.98080301,6.0517416,14.89978695,6.7113657,-,-,-,105.29216766,203.75918579,0.68399811,0.87346172,280.48660278,1702.5,11.79199982,518.20056152,41.59584045,14.24062443,65.69999695,12,28.37496185,0,71.62503815,-,-,13.33333397,12.94117641,-,-,2.35294127,13,41.39500046,151,187,109.70300293,43.09199905,45,23.88607597,34.30908966,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:24 GMT+02:00 2019,03-ott-2019 23:00:23.947,14.24074372,41.5958806,11.32,10.72,519.8580322265625,65.2,2.26139832,7.97093201,5.07736206,0.01636965,-9.01566029,21.56862831,-,119.71969604,16.52398682,0.83526713,6.05168247,14.94233799,6.69225407,-,-,-,22.09280014,200.19709778,2.09199905,0.90356171,280.51669312,1584,10.72000027,519.85803223,41.59588242,14.24074364,65.19999695,13,28.11852264,0,71.88147736,-,-,13.72549057,13.33333397,-,-,3.13725495,13,41.39500046,152,189,111.08100128,40.7519989,41,24.10000038,34.42856979,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:25 GMT+02:00 2019,03-ott-2019 23:00:25.348,14.24087486,41.59594365,11.16,10.72,519.758544921875,64.4,2.57983398,7.73869324,4.81399536,-0.02987793,-9.01723671,23.52941132,-,76.54781342,16.52414894,1.30634582,6.05162334,14.98379993,6.67373562,-,-,-,34.55282593,197.0116272,0.17599869,0.91914296,280.5322876,1532,10.72000027,519.75854492,41.59594345,14.24087524,64.40000153,13,27.8625145,0,72.13748932,-,-,13.72549057,13.33333397,-,-,3.13725495,13,41.39500046,153,190,112.48200226,40.17599869,40,24.29629707,34.5263176,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:27 GMT+02:00 2019,03-ott-2019 23:00:26.717,14.24112191,41.59603198,10.73,10.72,519.0479736328125,64.6,2.71150208,7.84164429,5.2497406,0.01986879,-9.01875973,24.70588303,-,73.19280243,16.52430916,1.3662262,6.05156422,15.02421474,6.65578365,-,-,-,36.13665771,193.97625732,0.15600204,0.9343285,280.54745483,1474.5,10.72000027,519.04797363,41.59603119,14.24112225,64.59999847,12,27.61681366,0,72.38318634,-,-,7.84313726,7.84313726,-,-,0,13,41.39500046,155,191,113.85099792,38.62799835,39,24.47560883,34.60344696,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:29 GMT+02:00 2019,03-ott-2019 23:00:28.384,14.24135689,41.59611492,10.18,10.72,517.1785278320311,65.8,2.88868713,6.84326172,5.84828186,-0.00593839,-9.01996613,25.09803963,-,84.5368042,16.52447128,1.18289208,6.05150509,15.06362057,6.63837194,-,-,-,31.28747559,190.96350098,1.62799835,0.94904292,280.56216431,914.5,10.72000027,518.84570312,41.59608078,14.24125767,65.0,15,27.32411766,0,72.67588043,-,-,7.84313726,7.84313726,-,-,0,13,41.39500046,156,193,115.51399994,36.64799881,37,24.62650681,34.64406967,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:30 GMT+02:00 2019,03-ott-2019 23:00:29.750,14.24146935,41.59615614,10.11,11.792,517.2305297851561,64.7,1.28935242,7.29098511,6.46359253,0.00646297,-9.02146149,1.56862748,-,77.54937744,16.52463341,1.28947413,6.05144596,15.1020565,6.62147713,-,-,-,34.10656738,188.11155701,7.64799881,0.96405792,280.57717896,1052,11.79199982,517.23052979,41.59615707,14.24146938,64.69999695,15,27.08761024,0,72.91239166,-,-,7.84313726,7.84313726,-,-,0,13,41.39500046,158,194,116.88400269,36.39599609,29,24.6785717,34.54999924,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:32 GMT+02:00 2019,03-ott-2019 23:00:31.900,14.24156364,41.59620364,5.59,10.72,517.2430419921875,40.0,0.94697571,7.32688904,6.02067566,-0.00950116,-9.02146149,0,-,181.2480011,16.52479362,0,6.05138683,15.13955688,6.60507536,-,-,-,0,184.75242615,12.39599609,0.97412056,280.58724976,1476.5,10.72000027,517.24304199,41.59620285,14.2415638,40.0,15,26.72559357,0,73.27440643,-,-,7.84313726,7.84313726,-,-,0,13,41.39500046,160,196,119.02799988,20.12400055,24,24.67058754,34.37704849,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:34 GMT+02:00 2019,03-ott-2019 23:00:33.989,14.24157602,41.59629176,5.07,10.72,517.1005249023439,347.2,1.64608765,8.20317078,3.61929321,-0.02923816,-9.02146149,97.2549057,-,181.2480011,16.52495575,0,6.05132771,15.17615604,6.58914661,-,-,-,0,181.51115417,1.46800041,0.99016196,280.603302,1102,10.72000027,517.1005249,41.59629059,14.24157619,347.20001221,14,26.38107872,0,73.61891937,-,-,21.96078491,21.56862831,-,-,12.15686321,13,41.39500046,162,199,121.1230011,18.25200081,19,24.6046505,34.12903214,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:36 GMT+02:00 2019,03-ott-2019 23:00:35.505,14.24153066,41.59636338,5.85,11.792,518.1121215820311,335.1,1.97648621,8.7035675,3.89701843,-0.01739215,-9.03002357,90.19608307,-,4.57088089,16.52378845,21.87716484,6.05175495,15.04990292,6.64442301,-,-,-,578.65063477,188.35838318,8.65600014,0.99979305,280.61291504,1455.5,11.79199982,518.11212158,41.59636307,14.24153042,335.10000610000003,14,26.13726425,0,73.86273956,-,-,22.35294151,21.56862831,-,-,12.15686321,13,41.39500046,164,200,122.63899994,21.05999947,25,24.60919571,33.98412704,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:37 GMT+02:00 2019,03-ott-2019 23:00:36.874,14.24148536,41.59645502,7.98,10.72,517.4359741210939,335.4,2.38589478,8.17204285,4.11727905,-0.02142499,-9.03731251,97.64706421,-,6.31645966,16.52279282,15.83132362,6.05211973,14.94715691,6.69009638,-,-,-,418.73825073,192.26312256,8.94000053,1.01119792,280.62432861,1789.5,10.72000027,517.43597412,41.59645462,14.2414856,335.39999389999997,13,25.92077637,0,74.07922363,-,-,22.74509811,21.96078491,-,-,12.94117641,13,41.39500046,165,202,124.00900269,28.72799873,30,24.67045403,33.921875,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:38 GMT+02:00 2019,03-ott-2019 23:00:38.246,14.24144394,41.59650983,8.92,10.72,516.990478515625,336.3,2.6516571,7.78897095,4.57936096,-0.05063513,-9.0445919,94.50980377,-,6.44860029,16.52180862,15.50691891,6.05247974,14.84833622,6.73462105,-,-,-,410.15774536,195.8946991,5.27200127,1.02336681,280.63650513,2014,10.72000027,516.99047852,41.59650803,14.24144363,336.29998779,13,25.70784378,0,74.2921524,-,-,23.13725471,21.96078491,-,-,13.72549057,13,41.39500046,166,203,125.3789978,32.11199951,34,24.77528,33.92307663,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:40 GMT+02:00 2019,03-ott-2019 23:00:39.643,14.24136759,41.59667954,8.77,11.792,517.5673217773439,337.0,2.41462708,7.58786011,5.17073059,-0.01317739,-9.05314827,12.54901981,-,6.4614768,16.52082825,15.47601604,6.05283928,14.75193501,6.77863073,-,-,-,409.34033203,199.39381409,1.59200287,1.03652477,280.6496582,1800.5,11.79199982,517.56732178,41.59667969,14.24136734,337.0,13,25.49459267,0,74.50540924,-,-,7.84313726,7.84313726,-,-,0,13,41.39500046,168,204,126.77400208,31.5720005,35,24.88888931,33.93939209,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:42 GMT+02:00 2019,03-ott-2019 23:00:41.900,14.24128003,41.59682847,8.61,12.864,517.1795043945311,336.2,3.01795959,6.78102112,5.38381958,-0.01011831,-9.05429935,25.88235283,-,160.72348022,16.52098846,0.62217367,6.05278063,14.79081059,6.76081419,-,-,-,16.45648193,196.44320679,1.4279995,1.05084252,280.66397095,902,12.86400032,517.17950439,41.59682846,14.2412796,336.20001221,12,25.15695953,0,74.84304047,-,-,7.84313726,7.84313726,-,-,0,13,41.39500046,170,206,129.03100586,30.99599838,33,24.97802162,33.92537308,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:44 GMT+02:00 2019,03-ott-2019 23:00:44.060,14.2412087,41.59692547,6.39,12.864,518.19091796875,333.2,1.67481995,7.32450867,4.76850891,-0.07424564,-9.05596447,3.13725495,-,88.55462646,16.52115059,1.12922299,6.0527215,14.82881355,6.74348783,-,-,-,29.86792755,193.79916382,10.18399811,1.07120013,280.68432617,1058,12.86400032,518.19091797,41.59692383,14.24120903,333.20001221,11,24.84167671,0,75.1583252,-,-,7.84313726,7.84313726,-,-,0,13,41.39500046,172,209,131.19400024,23.00399971,22,24.94565201,33.75,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:45 GMT+02:00 2019,03-ott-2019 23:00:45.347,14.24117086,41.596986799999996,6.28,13.936001000000001,519.2142333984375,327.3,2.24943542,7.42506409,4.23220825,0.03245801,-9.05596447,24.31372643,-,181.2480011,16.52131081,0,6.05266237,14.86597347,6.72663116,-,-,-,0,190.77104187,9.6079998,1.07912374,280.69226074,837.5,13.93600082,519.2142334,41.59698868,14.24117088,327.29998779,12,24.65780258,0,75.34220123,-,-,17.64705849,19.2156868,-,-,6.66666698,13,41.39500046,173,210,132.48100281,22.6079998,13,24.81720352,33.44927597,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:47 GMT+02:00 2019,03-ott-2019 23:00:46.592,14.24111387,41.59699091,3.64,11.792,519.5195922851561,287.3,2.03155518,8.68440247,4.38304138,0.03201336,-9.05724525,94.90196228,-,24.69336128,16.52210808,4.04958725,6.05237055,14.97396755,6.67811823,-,-,-,-,190.77104187,7.51199913,1.08342934,280.69656372,1156.5,11.79199982,519.51959229,41.59699249,14.24111366,287.29998779,12,24.48291969,0,75.51708221,-,-,21.96078491,21.17647171,-,-,12.15686321,13,41.39500046,175,211,133.72300719999998,13.10400009,12,24.68085098,33.1428566,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:48 GMT+02:00 2019,03-ott-2019 23:00:48.102,14.24106366,41.59700979,3.41,11.792,519.7151489257811,268.5,1.08584595,8.69877625,4.00714111,-0.01267862,-9.06146431,94.50980377,-,4.27186537,16.52091408,23.40849113,6.05280781,14.85764027,6.7304039,-,-,-,-,190.77104187,3.89599991,1.08862925,280.70175171,1030.5,11.79199982,519.71514893,41.59701157,14.24106407,268.5,12,24.2732029,0,75.72679901,-,-,22.35294151,21.56862831,-,-,12.15686321,13,41.39500046,176,213,135.23599243,12.27600002,17,24.60000038,32.91549301,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:50 GMT+02:00 2019,03-ott-2019 23:00:49.618,14.24090624,41.59696598,6.92,11.792,520.22998046875,249.4,2.47688293,7.84403992,2.45570374,0.02492071,-9.0687027,95.29412079,-,4.21166992,16.51971436,23.74305725,6.05324793,14.74316692,6.78266191,-,-,-,628.00341797,197.49769592,14.20000076,1.09746087,280.71060181,1482.5,11.79199982,520.22998047,41.59696579,14.24090672,249.39999390000003,12,24.06677628,0,75.93321991,-,-,22.35294151,21.56862831,-,-,12.54901981,13,41.39500046,178,214,136.75100708,24.91199875,25,24.60416603,32.80555725,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:52 GMT+02:00 2019,03-ott-2019 23:00:51.395,14.24071658,41.59691521,8.23,11.792,521.583251953125,247.3,2.66601562,7.55912781,4.74456787,-0.02333874,-9.07637024,88.62744904,-,5.79396629,16.51866722,17.25897408,6.05363083,14.64796257,6.82674599,-,-,-,456.49957275,201.42196655,6.08800125,1.10925198,280.72238159,1892,11.79199982,521.58325195,41.5969162,14.24071693,247.30000305,13,23.82881737,0,76.17118073,-,-,20.3921566,7.84313726,-,-,12.15686321,13,41.39500046,179,216,138.52999878,29.62799835,31,24.67010307,32.78082275,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:54 GMT+02:00 2019,03-ott-2019 23:00:53.959,14.24046826,41.59683048,9.74,10.72,520.8110961914061,246.1,1.60778809,7.97572327,4.66555786,-0.01225595,-9.08214378,81.96078491,-,13.41457176,16.51836586,7.45442486,6.05374193,14.6349802,6.83280182,-,-,-,197.16940308,201.35848999,3.89599991,1.13275528,280.74588013,1286.5,10.72000027,520.81109619,41.59683228,14.24046803,246.10000609999997,13,23.49414825,0,76.50585175,-,-,17.25490189,16.86274529,-,-,7.05882359,13,41.39500046,182,219,141.09300232,35.06399918,35,24.77551079,32.81081009,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:55 GMT+02:00 2019,03-ott-2019 23:00:55.329,14.24036029,41.59677694,9.79,10.72,520.1400146484375,245.1,2.29252625,7.68362427,4.43811035,-0.0087641,-9.08824539,63.92156982,-,14.91472816,16.51820946,6.70464277,6.05379915,14.63789368,6.83144188,-,-,-,177.337677,201.00524902,2.75600052,1.15073156,280.76385498,1430.5,10.72000027,520.14001465,41.59677505,14.24036026,245.10000609999997,13,23.31908226,0,76.68091583,-,-,17.25490189,14.90196133,-,-,7.05882359,13,41.39500046,183,220,142.46299744,35.24399948,38,24.90909004,32.88000107,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:57 GMT+02:00 2019,03-ott-2019 23:00:56.820,14.24012266,41.59668883,10.78,10.72,520.5415649414061,244.8,2.61813354,7.58786011,5.14918518,-0.01265367,-9.0908947,10.1960783,-,21.60163116,16.51870537,4.62918377,6.05361748,14.70968533,6.79810095,-,-,-,122.44182587,199.86665344,1.20800018,1.16688156,280.77999878,1450,10.72000027,520.54156494,41.59668732,14.2401228,244.80000305,13,23.13149834,0,76.86849976,-,-,8.23529434,7.84313726,-,-,0,13,41.39500046,185,222,143.95399475,38.80799866,38,25.04000092,32.94736862,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:58 GMT+02:00 2019,03-ott-2019 23:00:57.909,14.24000672,41.59663882,10.28,10.72,519.9240112304689,244.8,2.71629333,7.58306885,5.21621704,-0.01854152,-9.09296417,0.39215687,-,112.29401398,16.51886559,0.89050084,6.05355883,14.74499989,6.78181887,-,-,-,23.55373192,197.34790039,1.80799866,1.1798712,280.79299927,1399,10.72000027,519.92401123,41.59663773,14.24000645,244.80000305,13,22.99638557,0,77.00361633,-,-,7.84313726,7.84313726,-,-,0,13,41.39500046,186,223,145.04299927,37.00799942,37,25.15841675,33,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:00:59 GMT+02:00 2019,03-ott-2019 23:00:59.277,14.23989532,41.59661589,9.83,10.72,520.9277954101561,245.3,2.31646729,7.8631896999999995,4.87623596,-0.01831377,-9.09296417,1.17647064,-,181.2480011,16.5190258,0,6.053499700000001,14.77960396,6.76594067,-,-,-,0,194.56834412,2.00799942,1.19156122,280.8046875,1331,10.72000027,520.92779541,41.59661484,14.23989487,245.30000305,12,22.82875443,0,77.17124176,-,-,13.72549057,13.33333397,-,-,3.13725495,13,41.39500046,187,224,146.41200256,35.38800049,35,25.25490189,33.0256424,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
Thu Oct 03 23:01:01 GMT+02:00 2019,03-ott-2019 23:01:00.641,14.23968271,41.59651718,9.67,10.72,521.9046020507811,244.0,2.50561523,7.77700806,4.64401245,-0.0235829,-9.09296417,30.19607925,-,181.2480011,16.51918793,0,6.05344057,14.81351662,6.75045109,-,-,-,0,191.86601257,2.09999847,1.20453787,280.81765747,1254.5,10.72000027,521.90460205,41.59651566,14.23968315,244.0,11,22.66439056,0,77.33560944,-,-,13.72549057,12.94117641,-,-,3.13725495,13,41.39500046,189,225,147.77400208,34.81200027,33,25.3300972,33.02531815,,,,,,,,,,,,,,,,,,,,,,,,,Angelo
